osm_id,osm_type,lat,lon,name,amenity,operator,emergency,beds,phone,website,addr_city
10693476861,node,46.1697832,-1.1833968,Centre médical Louis Guillet,clinic,,,,,,
10694601709,node,44.8529068,-0.0430331,laboratoire de biologie médicale,clinic,,,,,,
10695114706,node,42.9999899,1.1321613,,hospital,,,,,,
10695198905,node,43.1130298,0.7117002,,hospital,,,,,,
10696951905,node,48.8865147,2.3024731,Clinique Sainte Thérèse,clinic,,,,,https://www.cliniquesaintetherese.fr/fr/,
10697241298,node,48.7011014,2.3852222,Centre médical d'ophtalmologie & esthétique,clinic,,,,+33 1 60 48 20 91,,Athis-Mons
10706265730,node,49.2555292,2.4385208,Centre médical,clinic,,,,,https://www.maiia.com/cabinet-medical/60160-MONTATAIRE,Montataire
10725369377,node,43.3535109,3.2399496,Elsa Ibanes Diététicienne - Nutritionniste,hospital,Elsa Ibanes Chadburn,,,+33448140132,https://www.dieteticienne-beziers.fr/,Béziers
10736464005,node,48.8419867,2.3096451,Centre médical de l'institut Pasteur,hospital,,,,+33 1 45 68 80 88,https://www.pasteur.fr,
10741246956,node,43.1063333,0.9992235,Boîte de secours,hospital,Tous,,,,,Marsoulas
10741261070,node,43.1140514,0.7110202,Centre de kinésithérapie et massages,clinic,,,,,,Saint-Gaudens
10748500609,node,49.1818499,-0.3492153,Pôle de santé,clinic,Medic Global,,,+33 2 61 10 08 37,,Caen
10756264548,node,48.7052203,2.3635041,,clinic,,,,+33 1 86 64 15 04,,
10764539462,node,48.5234013,-2.2289535,CMPEA Plancoët,hospital,Fondation Saint-Jean-de-Dieu,,,,,Plancoët
10776051206,node,46.7935129,4.8261741,CMSI Grand Chalon,clinic,,,,+33353630710,https://cmsifrance.fr/nos-centres/cmsi-grand-chalon/,Châtenoy-le-Royal
10777524409,node,47.9184805,1.8263529,,clinic,,,,,,
10778601946,node,47.2127736,-1.5466838,Centre de rééducation sport & santé,clinic,,,,,,
10790394897,node,47.2548801,6.0146846,Pôle Santé Q2,clinic,,,,,,
10792757249,node,48.4934428,3.5024602,5 place Aristide-Briand 10400 Nogent-sur-Seine,hospital,,,,+33 3 25 39 87 08,https://www.gham.fr/,Nogent-sur-Seine
10792757251,node,48.1200088,4.3730791,Centre Hospitalier de Bar-sur-Seine,hospital,,,,+33 3 25 38 38 38,https://ch-barsurseine.fr/,Bar-sur-Seine
10810914638,node,43.2081001,1.0932446,Centre de Radiologie Docteur P. Humbert,hospital,,no,,+33 5 61 97 18 21,,Cazères
10820097051,node,50.5863527,3.1385323,Pôle santé travail,clinic,,,,+33 3 28 82 92 80,,Sainghin-en-Mélantois
10821970505,node,43.2602917,5.4088517,Clinique La Phocéanne Sud,clinic,,,,+33491169500,,
10821970506,node,43.2601079,5.4083561,Clinique Saint-Martin Sud,clinic,,,,+33413420400,,
10833345427,node,48.8625061,2.2804988,Institut du cerveau Trocadéro,clinic,,,,,,
10841743653,node,44.0276369,5.4940146,Centre Médical,clinic,,,,,,Saint-Christol d'Albion
10842163898,node,43.553145,1.4787266,Association d'Aide aux Insuffisants Rénaux,clinic,,,,,,
10856261106,node,50.6806938,3.1706837,Centre d'éducation pour le traitement du diabète et les maladies de la nutrition,clinic,,,,+33320993040,https://www.ch-roubaix.fr/le-centre-hospitalier-de-roubaix/nos-etablissements/centre-de-diabetologie-cetradimn/,
10856286907,node,48.6255736,-2.011296,C.S.A.P.A. Le Rosais,hospital,,,,,,
10860730765,node,43.6509624,3.8368946,"Maison médicale ""Censomed - Grabels""",clinic,Samia BOUCHENAKI,,,+33978078034,https://censomed.fr/index.php/grabels/,GRABELS
10862749332,node,48.8568717,2.3847413,Centre paramédical du Mont Louis,clinic,,,,,,Paris
10870383270,node,48.8715214,2.2914888,Centre laser Victor Hugo,clinic,,,,+33 1 55 73 02 02,https://operation-yeux-laser.com/,Paris
10883369653,node,48.8262255,2.3293782,Clinique Sainte-Geneviève,clinic,,,,,,
10896049557,node,49.2682186,4.0301166,cabinet de soin infirmier,clinic,,,,,,
10903782701,node,43.6072414,1.4688329,Cabinet infirmier Barthez Fabien / Antonio Mathilde,clinic,,,,,,Toulouse
10908119891,node,47.822208,-1.3205327,,clinic,,,,,,
10911979681,node,43.6037564,1.4480098,Clinique des Champs-Élysées,clinic,,,,+33 5 32 65 96 50,https://www.crpce.com/clinique-esthetique-toulouse,
10926295628,node,48.7858779,2.3666158,Centre médical Aragon,clinic,,,,,,
10940694992,node,46.0764691,-1.0914835,"Azzedine Achour, Steffy Debroux",clinic,,,,+33646843004,,
10941841018,node,48.3069302,4.052958,Établissement Aubois de Soins Immédiats,clinic,,,,+33 3 51 48 22 93,http://easi-troyes.fr/,
10956636583,node,50.1324156,3.4137524,Santélys,clinic,,,,+33362288000,,
10959528428,node,49.0994975,2.5233392,Centre Médical de la Gare,clinic,,,,,,
10967935693,node,50.1245035,3.4175294,Les Petits Cygnes,hospital,,,,+33327850297,,
10977968630,node,45.934799,-0.9649545,Centre Médico-Psychologique pour Enfants,clinic,,,,,,
10989279036,node,45.7950935,4.8291606,Centre de soin clemenceau,clinic,,,,,,
10989385119,node,49.9044064,2.2994988,Service de Sante Universitaire (SSU) Citadelle,hospital,,,,,,Amiens
10994388765,node,43.7262104,4.7089896,Florence Bracciali,clinic,,,,,,
11009940533,node,44.920257,6.6207138,Site Chantesoleil,clinic,,,,,,
11009964728,node,44.9200547,6.6213267,Site Chanteclair,clinic,,,,,,
11012589797,node,47.8558232,1.9074609,Maison médicale du Larry,clinic,,,,,,Olivet
11013945090,node,45.8145204,1.2822882,Chénieux Vision,hospital,,yes,,+33 5 55 45 44 60,https://chenieux-ophtalmologie.com,
11014107389,node,45.41732,6.651859,,clinic,,,,,,
11015771430,node,47.1073889,2.407264,Centre Médico-Psychologique,clinic,,,,,,
11030459989,node,48.8618533,2.2798403,Benhamou,clinic,,,,,,
11046091383,node,50.2823816,3.9611062,Hôpital de jour Georges Galliot,hospital,,,,+33327580337,,
11047790066,node,48.7076123,2.0407926,,clinic,,,,,,Chevreuse
11063252545,node,43.4543148,5.4674357,Centre Médical,clinic,,,,,,Gardanne
11064977118,node,50.2817731,3.98777,,clinic,,,,+33327638322,,
11074283096,node,48.9367673,2.3464932,Centre médical et dentaire Élise,clinic,,,,,,
11082600774,node,45.7696027,4.8457829,Institut Chirurgical de la Main et du Membre Supérieur,clinic,,,,,,
11085606158,node,43.5903691,6.5348098,Médecin-Infirmiers,hospital,,,,,,
11087157746,node,47.9023126,-3.5212331,Cabinet infirmier,clinic,Cudon Marie-Christine,,,+33 2 98 39 03 84,,Tréméven
11092358927,node,43.6714813,3.863125,Centre le petit fescau,clinic,,,,,,
11093637596,node,47.3670681,3.5910531,Maison de Santé,clinic,,,,,,
11102224194,node,44.617482,0.4190223,La Vieille École,hospital,ASSOCIATION LES COPAINS DE LA VIEILLE ECOLE,,,,,
11116288468,node,46.4672475,-0.8037982,Cabinet d'infirmières,clinic,,,,,,
11132980957,node,47.4101554,5.0087413,Clinique Jouvence Nutrition,clinic,Inicea,,,,https://www.inicea.fr/sante-mentale/clinique-jouvence-nutrition-messigny-et-vantoux-21380,
11133985014,node,44.2489468,4.1981599,CIS AMB,hospital,,,,,,
11137242955,node,43.6396818,4.815455,Centre médical  Permanences,clinic,,,,+33 4 65 28 04 40,,
11139538125,node,48.859171,2.367409,Médecine esthétique et laser Beaumarchais,clinic,,,,,,
11141903977,node,47.2124319,-1.5796341,Centre Pasteur Dermatologie,clinic,,,,+33 2 51 84 06 06,https://centre-pasteur-dermatologie.fr,
11150639554,node,48.8759977,2.1996782,Clinique du Mont-Valérien,hospital,Clinéa,no,,,,
11152667276,node,43.2543903,5.3831571,Ultramed,clinic,,,,+33 4 91 22 25 25,,Marseille
11158899238,node,46.3210355,-0.4636054,Centre greffe capillaire,clinic,,,,,,
11158904457,node,46.3210215,-0.4634595,Centre laser esthétique,clinic,,,,,,
11166948039,node,47.4746185,-0.5652024,Cabinet Physio Santé Doutre,clinic,,,,,,
11169847130,node,47.4189759,-0.4351347,Maison médicale Les Acacias,clinic,,,,,,
11172077375,node,48.8904073,2.371564,Centre dentaire & ophtalmologique,clinic,,,,,,
11172086314,node,48.8921068,2.3727644,UrgenceMed,clinic,,,,,,
11174828047,node,46.5144652,-1.7549303,Maison médicale d'urgences,clinic,,,,,,
11176036453,node,43.1200759,5.8022409,,clinic,,,,,,
11178688165,node,45.1932373,5.764293,Centre de santé universitaire,clinic,Université Grenoble Alpes,,,+33 4 76 18 79 79,https://centre-sante.univ-grenoble-alpes.fr/,Saint-Martin d'Hères
11185949609,node,48.8435853,2.3528911,"Ramsay santé, pôle de consultations",clinic,,,,,,
11207525046,node,45.7310072,4.8869935,Maison de santé pluriprofessionnelle Mermoz,clinic,,,,+33 4 78 74 04 71,,
11219814813,node,48.885717,2.3158574,,clinic,,,,,,
11235706218,node,44.4572537,6.0491081,,hospital,,,,,,
11235706220,node,43.5031085,-1.4545834,Centre d'Oncologie et de Radiothérapie du Pays Basque,hospital,,,,,https://www.copb.eu/,
11235977866,node,48.1253528,-1.2061644,51-MSG-RDC-NORD,hospital,,yes,,,,
11235977868,node,48.1251545,-1.2062102,52-MSG-RDC-SUD,hospital,,,,,,
11235977869,node,48.1254042,-1.2065252,53-MSG-RDJ-OUEST,hospital,,,,,,
11235977870,node,48.1252357,-1.2064671,55-MSG-Logistique,hospital,,,,,,
11235977871,node,48.1253692,-1.2062236,54-MSG-RDJ-NORD,hospital,,,,,,
11235977872,node,48.1256816,-1.2055703,57-JDV-RDC-ACCUEIL,hospital,,,,,,
11235977874,node,48.1255712,-1.205061,58-JDV-Entrée UPD,hospital,,,,,,
11235977875,node,48.1256324,-1.2048477,59-JDV-Garage,hospital,,,,,,
11235977876,node,48.1258828,-1.2054519,60-JDV-Place Publique,hospital,,,,,,
11235977877,node,48.126009,-1.2054243,61-JDV-Salle Animation,hospital,,,,,,
11236458624,node,47.2247929,-1.6117374,Institut Ophtalmologique - Sourdille Atlantique,clinic,,,,,,
11253057612,node,43.3786181,5.3614329,Unité de soins intensifs pour adolescents,hospital,,,,+33491969804,,
11258071493,node,48.8801727,2.3195042,MLS Centre de médecine esthétique,clinic,,,,,,
11258113538,node,48.7239289,-3.9908159,,clinic,,,,+33298292525,,
11261942469,node,45.6752719,6.386029,Centre imagerie médicale Le Bois Fleuri,clinic,,,,+33 4 79 32 43 28,https://imagerie-medicale-albertville.fr/,
11263303023,node,48.9012167,2.3162206,Le Prevost,hospital,,,,,,
11274005138,node,47.2153057,6.5457458,Cabinet infirmier,clinic,,,,,,Pierrefontaine-les-Varans
11278284470,node,3.1673999,-52.3347439,CDPS : Centre de Santé,hospital,,,,,,
11288793838,node,47.2515534,-2.2639007,Maison médicale de la femme et de l'enfant,clinic,,,,,,
11295458518,node,49.1396047,6.1532405,,clinic,,,,,,
11303012285,node,48.682878,-3.9964775,,hospital,,,,+33298690550,,
11306273030,node,48.5880646,2.5991619,Centre Santé France,clinic,,,,+339 72 43 14 26,,Cesson
11347205072,node,5.5007843,-54.0321186,Cabinet de santé,clinic,Centre hospitalier de l'ouest guyanais,,,,,Saint-Laurent-du-Maroni
11358585877,node,45.8643295,5.9366998,,clinic,,,,,,
11366926954,node,43.6569892,3.9424481,Infirmiers,clinic,,,,,,
11368762199,node,45.7766493,4.834354,Kiné des Canuts,clinic,,,,+33 4 72 00 01 09,,
11381507274,node,45.7786671,4.9153316,Medsoins,clinic,,,,,,
11381521757,node,46.1594269,-1.1446317,Centre d'oncologie et de radiothérapie,hospital,,,,,,
11385483821,node,48.5755051,-3.8279431,,hospital,,,,+33298626160,,
11385932240,node,48.5634108,-3.8280071,MRC Morlaix Saint-Fiacre,hospital,AUB Santé,,,+33298631672,,
11386192055,node,48.5694949,-3.8306165,Centre Hospitalier des Pays de Morlaix,hospital,,,,+33 2 98 62 61 60,https://www.ch-morlaix.fr/,Plourin-lès-Morlaix
11393130227,node,50.4675073,2.9920708,Infirmières,clinic,,,,+33321791000,,
11394303691,node,47.7586591,7.0265884,SISA Médicale de la Basse Doller,clinic,,,,,https://www.sisabassedoller.fr/,
11395949834,node,-21.5469721,167.8851968,Dispensaire de Tadine,hospital,,yes,,,,
11395971796,node,-21.601869,167.9435724,Dispensaire de Wabao,hospital,,,,,,
11397711019,node,47.4774338,-0.5467288,Cabinet infirmier,clinic,,,,,,
11402726414,node,47.1829224,3.0174152,Maison de Santé du Pays Charitois,clinic,,,,,,
11403856305,node,14.5748954,-60.964531,Centre de Santé Ducos,clinic,,,,,,Ducos
11407553302,node,-21.2215056,55.5525185,Centre médical des Hauts,clinic,,,,,,
11411677519,node,49.2479326,2.4593748,Centre d'Imagerie Radio-Isotopique Oise Sud,clinic,,,,+33 3 44 64 73 00,https://www.cirios-creil.com/,Creil
11420935685,node,43.3182332,-0.4349236,Centre de santé Somed,clinic,,,,+33 5 35 53 71 20,https://www.somedsante.fr/pau,
11425416457,node,46.2662765,6.3697897,Centre de santé communal de Bons-en-Chablais,clinic,,,,+33 4 50 82 08 12,https://www.maiia.com/centre-de-sante/74890-bons-en-chablais/centre-de-sante-communal-de-bons-en-chablais,Bons-en-Chablais
11426103258,node,43.55724,1.4251653,Imag'IN,hospital,,,,,,
11428692811,node,44.395512,4.9306512,Maison de Sante,clinic,,,,,,
11432067374,node,16.2514055,-61.5196294,,clinic,,,,,,
11432490711,node,46.1602518,-1.1747705,Espace Aurore,clinic,,,,,,
11434870669,node,47.4120319,2.9244912,Maison Paramédicale Pasteur,clinic,,,,,,
11438579122,node,43.5926177,7.1159629,MAEDay,clinic,,,,+33 4 22 58 04 85,https://www.maeday.fr/,
11442866895,node,-21.0810655,55.2710566,Maison De La Santé Du Docteur Alexis Pota,clinic,,,,,,
11442866896,node,-21.0809615,55.270782,Cabinet Infirmier,clinic,,,,,,
11442866902,node,-21.0819143,55.2696997,Cabinet Infirmier,clinic,,,,,,
11449569637,node,44.8200742,-0.5023341,Autour de l'enfant,clinic,,,,,,
11449575577,node,44.8203345,-0.5014202,Belle-Etoile,clinic,,,,,,
11465417209,node,48.9501325,2.2579605,Unité Médico Judiciaire,hospital,,,,+33 1 30 25 71 88,https://umj-idf-co.fr/acceuil,Argenteuil
11465614185,node,43.5156703,0.4059885,Maison de Santé de Mirande,clinic,,,,,https://www.maisondesantemirande.fr/,
11468743370,node,47.9702243,0.1606943,Centre Para Médical,clinic,,,,,,
11476328724,node,47.9806771,-4.1023679,Hélène Gentils,hospital,,,,+33780972478,,Quimper
11482458869,node,44.8954089,6.6331191,Amplifon Solutions Auditives,clinic,,,,,,
11491565865,node,48.7220108,-3.464703,Centre de santé sexuelle de Lannion,hospital,CH LANNION,,,,,
11494077168,node,44.8333892,-0.6020647,Clinique Esthétique Aquitaine,clinic,,,,,,
11494310086,node,47.1871243,-1.4818354,,clinic,,,,,,
11513803682,node,50.5869624,3.2696429,Maison d'accueil Les Papillons Blancs,clinic,,,,,,
11516289084,node,49.0716641,-0.0749555,CMP - CATTP Adultes,clinic,,,,,,Mézidon Vallée d'Auge
11516303604,node,49.1003524,-0.3795577,Ferme thérapeutique,hospital,Etablissement de santé public de Caen,,,+33 2 31 79 99 90,,
11523713665,node,44.85217,-0.5325419,CA3D Centre d'autodialyse,clinic,,,,,,
11530246457,node,48.5799312,7.7488073,Centre Ophtalmologique du Rhin,clinic,,,,+333 88 23 40 40,https://www.ophtalmologues-strasbourg.fr/cabinet/strasbourg-rue-de-lail/,
11534489565,node,47.9466378,1.9087488,Maison Médicale du Chêne Maillard,clinic,,,,,,Saran
11545817735,node,48.1258157,-1.2054539,28-JDV-1er Le Plessis,hospital,,,,,,
11545854624,node,48.1259258,-1.2054299,27-JDV-1er Le Plessis côté VAL,hospital,,,,,,
11545874591,node,48.1259875,-1.2054299,29-JDV-2ème-Les Rochers côté VAL,hospital,,,,,,
11545875403,node,48.125781,-1.2054521,30-JDV-2ème-Les Rochers,hospital,,,,,,
11545880819,node,48.1259601,-1.2054282,26-JDV-RDC-Les Nétumières,hospital,,,,,,
11553459220,node,47.9122302,1.9688595,Cabinet paramédical Danton,clinic,,,,,,Saint-Jean-de-Braye
11554065830,node,48.4295571,0.0899015,Pôle de santé Simone Iff,clinic,,,,,,
11554251793,node,45.8214961,4.7601689,Maison de Santé Porte de Lyon,hospital,Maison de Santé Porte de Lyon,,,,https://www.mspl-dardilly.fr/,Dardilly
11554379145,node,47.9074626,1.9636666,Marion JOLLIVET,clinic,,,,+33238830315,,Saint-Jean-de-Braye
11573359157,node,48.8403958,2.3036451,Le 236 Vaugirard,clinic,,,,,,
11573437623,node,48.3023891,4.1393455,Marie-France GAULON | Les Trois Corps | Thérapies complémentaires,hospital,Praticienne & Enseignante Reiki Usui,,,,https://lestroiscorps.webnode.fr/,Villechétif
11573833007,node,44.621836,6.633087,Cabinet Médical,clinic,,,,,,
11582126257,node,47.9032049,2.0313636,Cabinet Pluridisciplinaire de Chécy,clinic,,,,,,Chécy
11582222440,node,47.9052107,2.0349019,Pôle Santé,clinic,,,,,,Chécy
11583817864,node,47.8922203,2.0223178,Docteurs HPD.ID,clinic,,,,,,
11583991430,node,47.4831452,-0.5693872,Cabinet infirmier,clinic,,,,,,
11590185315,node,48.8821999,2.3727057,Diaverum,clinic,,,,,,
11618273031,node,44.8537342,-0.517243,,clinic,,,,,,
11634664442,node,45.5234324,4.8713887,l'Assurance Maladie,clinic,,,,,,
11668768597,node,47.4777684,-0.5440917,Cabinet infirmier,clinic,,,,,,
11675997433,node,48.8492874,2.4417213,Centre Liberté,clinic,,,,,,
11679083719,node,4.9235354,-52.3127694,Centre de Santé Mentale Infantile,hospital,"Hôpital de Cayenne, Secteur de Pédopsychiatrie",,,+594 594 29 84 20,,
11679083720,node,4.9235128,-52.3127708,Hôpital De Jour,hospital,"Hôpital de Cayenne, Secteur de Pédopsychiatrie",,,+594 594 25 09 99,,
11679083721,node,4.9235555,-52.3127689,Centre de Ressources Autisme de Guyane,hospital,"Hôpital de Cayenne, Secteur de Pédopsychiatrie",,,+594 594 29 84 24,,
11697412648,node,48.4026221,-4.4885511,,clinic,,,,,,
11708870020,node,47.2209821,5.9526369,Centre d'Imagerie des Hauts du Chazal,clinic,,,,,,
11716751310,node,-21.2734162,55.5243804,Cabinet Infirmier,clinic,,,,,,
11716791662,node,-21.273332,55.5253911,Cabinet Infirmier du XIème,clinic,,,,,,
11721808309,node,-21.2805806,55.5154996,Pôle Séquentiel et Ambulatoire,clinic,,,,,,
11721808315,node,-21.2807672,55.5141071,Centre Médico Psychologique,clinic,Chu,,,,,
11730879980,node,47.2829728,6.0776847,Maison médicale,clinic,,,,,,
11733526900,node,48.9952764,3.267279,Centre psychothérapeutique,hospital,EPSMD de l'Aisne,,,+33323829820,,
11735341563,node,43.3649139,3.2472526,Centre Médical L'occitanie,clinic,,,,,,
11745908735,node,46.2079453,5.2249343,,hospital,,,,+33474522497,,
11747563430,node,47.9003646,1.9129429,Infirmieres D.E.,clinic,DUPUIS JULIE,,,+33238541132;+33685334204,,Orléans
11755169538,node,44.0340846,2.5016459,Centre SSR La Clauze,hospital,,no,,+33 5 65 46 25 89,https://laclauze.fr/,
11760495143,node,43.6586376,3.9725212,,clinic,,,,,,
11763116931,node,45.6543534,4.7517925,Pôle Santé Des 7 Chemins,clinic,,,,,,
11764154943,node,44.5688378,4.7833935,GHPP,hospital,GHPP,yes,,,,Montélimar
11769339194,node,43.588105,3.767092,,clinic,,,,,,
11772047295,node,48.9355518,2.1633048,Centre Médical Debussy,clinic,,,,,,
11775275751,node,47.919205,6.3382004,Centre de santé infirmier,clinic,ADMR,,,,,
11775275753,node,47.9194158,6.3368974,Cabinet de soins infirmiers,clinic,,,,,,
11801836823,node,48.8516199,2.1976296,Protection Civile de Garches,hospital,Protection Civile Paris Seine,yes,,+33 6 76 45 79 79,https://www.protection-civile.org/antennes/garches,
11808213995,node,48.8315783,2.3219099,Cabinet Paramédical,clinic,,,,,,
11809921769,node,47.4513492,0.448559,Pôle de Services Santé & Social Simone Veil,clinic,,,,+33 7 88 07 67 76,,
11824892765,node,47.4316351,-0.7042747,Cabinet infirmier,clinic,,,,,https://www.saintmartindufouilloux49.fr/annuaire/infirmieres/,
11826272404,node,45.5670145,5.9112326,Association pour l'Utilisation du Rein Artificiel dans la région Lyonnaise,clinic,,,,+33479684067,,
11842541292,node,46.7311813,2.6397471,Centre de Santé Médecins Solidaires,clinic,Association Médecins solidaires,,,+33 2 48 60 72 22,https://medecins-solidaires.fr/notre-1er-centre/,Charenton-du-Cher
11848079513,node,43.9924732,4.4251358,Centre dentaire mutualiste,clinic,,,,,,
11869465698,node,44.4117916,0.134105,,hospital,,,,,,
11874951516,node,48.8324022,2.3469092,Centre de soins Vulpian,clinic,,,,,,
11881543043,node,45.6272432,-1.027819,,clinic,,,,,,
11888385235,node,49.0643252,2.094478,Hopital,hospital,,,,,,Pontoise
11890750282,node,48.9939671,2.4512396,Hopital de Gonesse,hospital,,,,,,Gonesse
11890761544,node,49.144795,2.2909344,Hopital de Beaumont-sur-Oise,hospital,,,,,,Beaumont-sur-Oise
11890798271,node,48.9805923,2.3781618,Clinique HPNP,hospital,,,,,,Sarcelles
11891785536,node,45.774419,4.826387,Cabinet infirmier côté sud,clinic,,,,,,
11894823075,node,43.4539888,4.4339157,Pôle santé,clinic,,,,,,
11897490846,node,49.1791474,-0.3601112,Centre Médical Ramsay Santé,clinic,,,,+33214004265,https://centremedical.ramsaysante.fr/centre/centre-medical-caen,
11903256267,node,47.8425162,-0.3153483,Clinique FSEF,hospital,,,,,https://www.fsef.net/etablissements/clinique-fsef-sable-sur-sarthe/,Sablé-sur-Sarthe
11925752810,node,47.8813296,1.8693884,Pôle Santé,clinic,Ville de Saint-Pryvé-Saint-Mesmin,,,,https://www.saint-hilaire-saint-mesmin.fr/vivre-a-saint-hilaire/pole-sante/,Saint-Pryvé-Saint-Mesmin
11926421037,node,48.8820761,2.3018589,,clinic,,,,,,
11934790659,node,48.9066908,2.0329151,Maison de Famille Château de Chambourcy,hospital,,,,,,
11936411610,node,50.5171165,3.1315628,,clinic,,,,+33362288000,,
11936650097,node,46.1391054,5.9040307,Maison de Santé du Fort,hospital,,,,,,Collonges
11940607373,node,43.3051611,-0.3366277,Hopital de jour en addictologie,clinic,,,,,,
11940607374,node,43.3050899,-0.3368257,Centre de jour Camille Claudel,clinic,,,,,,
11940607379,node,43.3042534,-0.3348815,Les Epinoches,clinic,,,,,,
11940607380,node,43.304055,-0.334812,Les Mesanges,clinic,,,,,,
11940607381,node,43.3040438,-0.3346346,Les Colibris,clinic,,,,,,
11940607384,node,43.3040773,-0.3343927,Les Voiliers,clinic,,,,,,
11940607385,node,43.3041954,-0.3342478,Les Lucioles,clinic,,,,,,
11940607386,node,43.3043782,-0.3343347,La Canopée,clinic,,,,,,
11940607390,node,43.3030517,-0.3353221,U.S.I.P,clinic,,,,,,
11944026809,node,49.1831062,-0.3603532,Centre de Santé Caen,clinic,,,,+33 2 61 79 55 55,,
11944728104,node,48.8128473,2.5062667,Centre ophtalmologique de Champigny,clinic,,,,,,Champigny-Sur-Marne
11949796939,node,48.8659149,2.2837167,,clinic,,,,,,
11960743969,node,44.8684726,-0.6629844,,clinic,,,,+33 5 56 95 22 79,,
11961336512,node,48.5706831,-4.3191767,Centre hospitalier de Lesneven,hospital,,,,,https://www.hopital-lesneven.fr/,
11964403457,node,43.5698887,7.004999,Centre de soins Hippocrate,clinic,,,,,,
11977613977,node,48.6138843,7.7126989,Cmsi,clinic,,,,+33 3 92 10 08 93,https://cmsifrance.fr/nos-centres/cmsi-strasbourg/,
11977964958,node,48.5443261,-2.209195,,clinic,,,,,,
11994517063,node,43.7163442,7.2748659,Clinique Villa la Tour,clinic,,,,,,
12005784790,node,45.7500211,4.7822083,Centre Médical de la Garenne,clinic,,,,,,
12017209367,node,48.8300624,2.3459727,Centre médical Hahnemann,clinic,,,,,https://www.cm-hahnemann.fr/,
12020696462,node,48.7583833,2.3964265,Centre de santé - ATHST,clinic,Association thiaisienne de santé pour tous,,,+33 1 48 53 02 12,,
12022672971,node,48.6718249,7.7174912,Clinique Vétérinaire du Matterberg,clinic,,,,,,
12031082669,node,45.64832,0.1666798,CSAPA Agora Angoulême,clinic,,,,+33545959700,,
12040594601,node,48.7755112,2.3611851,,clinic,,,,,,
12041157636,node,45.7474123,4.790668,Orthopédie Charcot,clinic,,,,,,
12043096544,node,48.865651,2.3524923,Clinique des Champs Elysées,clinic,,,,,,
12047328920,node,48.174725,6.4297931,Orthoptiste,hospital,,,,+33 3 72 54 06 05,,Chantraine
12055224829,node,43.5089391,1.3896336,,clinic,,,,,,Pinsaguel
12063252879,node,47.1967457,-1.5364233,ECHO UDM Montfort,clinic,Association ECHO,,,+33 2 40 32 88 76,https://echo-dialyse.fr/,Nantes
12063252880,node,47.1944069,-1.5490697,CA Confluent,clinic,Association ECHO,,,+33 2 72 20 50 70,https://echo-dialyse.fr/,Nantes
12068103305,node,49.2544438,4.0248173,Centre d'Imagerie Médicale PRIM Buirette,clinic,,,,,https://www.prim-radiologie.fr/centre-dimagerie-buirette/,Reims
12070040207,node,43.9420863,4.803424,Centre médical SNCF,clinic,,,,,,
12073091076,node,45.6453024,0.1888374,Centre Municipal de Santé,clinic,,,,,,
12073121259,node,43.6305866,3.8510675,Maison Médicale de Garde,clinic,,,,,,
12075201423,node,43.4353794,6.7558634,Elsan Clinique les Lauriers,hospital,Elsan,,,,https://www.elsan.care/fr/clinique-les-lauriers,
12075249117,node,46.5152986,-1.7492194,CA ECHO Les Sables D'Olonne,clinic,Association ECHO,,,+33 2 51 21 78 00,https://echo-dialyse.fr/,Les Sables-d'Olonnes
12078084230,node,49.1096558,6.1250185,,clinic,,,,,,
12083301447,node,43.6169488,5.3080962,Pôle Santé de Saint-Cannat,clinic,,,,,,
12084454256,node,47.1967259,-1.5359585,ECHO UAD Monfort,clinic,Association ECHO,,,+33 2 40 32 85 11,https://echo-dialyse.fr/,Nantes
12089203863,node,43.6527538,3.9741544,Pôle Santé Pompidou,clinic,,,,+33 7 52 03 40 82,,Vendargues
12099300018,node,48.5608316,-4.3394611,Hôpital de jour,hospital,Centre hospitalier des pays de Morlaix,,,+33298210443,https://www.ch-morlaix.fr/hopital-de-jour-pour-enfants-grain-de-sable,
12102793754,node,44.5698865,4.4591291,Pole Santé,clinic,,,,,,
12106942690,node,42.9829394,2.0066006,Cabinet d'infirmières,clinic,,,,,,Chalabre
12112784165,node,48.5613887,-4.3399968,AUB Santé - Maladies Rénales Chroniques,clinic,Fondation AUB Santé,,,+33 2 98 81 03 64,https://www.aub-sante.fr/unites-de-soin/dialyse-le-folgoet/,
12112831157,node,43.4519102,5.4694163,CMP Paul Gauguin,clinic,,,,,,
12115527502,node,50.4113497,1.5630075,Fondation Jacques Calve,hospital,,,,,,
12115943698,node,48.079477,7.3796084,Centre Médico-Sportif Centre Alsace,clinic,,,,+33 3 89 20 63 15,https://cmsca.fr/,Colmar
12115995302,node,48.0794821,7.3798906,Laserostop - Centre de sevrage laser,clinic,,,,+33 6 77 55 44 45,https://www.laserostop.com/lp_centre/centre-laser-anti-tabac-colmar/,Colmar
12116039540,node,-14.9472593,-147.6860317,Centre Medical Avatoru,hospital,,,,,,
12122321745,node,4.9343995,-52.3075687,Centre Les Coulicous - Unité de Dialyse Médicalisée,clinic,Rainbow Guyane,,,+594 594 28 21 13,https://rainbow-sante.com/hospitalisation-a-domicile-enfants-adolescents/,Cayenne
12123234240,node,48.0206383,0.1681906,Echo autodialyse,clinic,,,,+33 2 43 47 30 68,,Le Mans
12141649861,node,48.9670212,2.1943435,,clinic,,,,,,
12147418400,node,43.2922598,0.5040328,Cabinet de soins infirmiers,clinic,,,,,,
